gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,CURCDQ,DATACQTR,DATAFQTR,CEQQ,CSHOQ,COSTAT,DVPSPQ,MKVALTQ,PRCCQ,SPCINDCD,SPCSECCD
6066,6/30/2012,2012,2,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,2012Q2,2012Q2,20472,1142.775,A,0.85,223503.9345,195.58,190,940
6066,9/30/2012,2012,3,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,2012Q3,2012Q3,21541,1129.933,A,0.85,234404.6009,207.45,190,940
6066,12/31/2012,2012,4,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,2012Q4,2012Q4,18860,1117.368,A,0.85,214031.8404,191.55,190,940
6066,3/31/2013,2013,1,INDL,C,D,STD,IBM,INTL BUSINESS MACHINES CORP,USD,2013Q1,2013Q1,19092,1108.794,A,0.85,236505.7602,213.3,190,940
6104,3/31/2000,2000,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2000Q1,2000Q1,10529,413.6,A,0.25,,42.75,400,970
6104,6/30/2000,2000,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2000Q2,2000Q2,13041,481.9,A,0.25,,29.8125,400,970
6104,9/30/2000,2000,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2000Q3,2000Q3,12572,481.4,A,0.25,,28.6875,400,970
6104,12/31/2000,2000,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2000Q4,2000Q4,12034,481.5,A,0.25,,40.8125,400,970
6104,3/31/2001,2001,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2001Q1,2001Q1,11813,483,A,0.25,,36.08,400,970
6104,6/30/2001,2001,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2001Q2,2001Q2,11229,483,A,0.25,,35.7,400,970
6104,9/30/2001,2001,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2001Q3,2001Q3,10840,481.9,A,0.25,,34.84,400,970
6104,12/31/2001,2001,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2001Q4,2001Q4,10291,481.6,A,0.25,,40.35,400,970
6104,3/31/2002,2002,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2002Q1,2002Q1,10358,482.7,A,0.25,,43.01,400,970
6104,6/30/2002,2002,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2002Q2,2002Q2,10450,482.2,A,0.25,,43.58,400,970
6104,9/30/2002,2002,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2002Q3,2002Q3,10159,480.1,A,0.25,,33.39,400,970
6104,12/31/2002,2002,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2002Q4,2002Q4,7374,479.1,A,0.25,,34.97,400,970
6104,3/31/2003,2003,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2003Q1,2003Q1,7482,478.9,A,0.25,,33.8,400,970
6104,6/30/2003,2003,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2003Q2,2003Q2,7857,479.2,A,0.25,,35.73,400,970
6104,9/30/2003,2003,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2003Q3,2003Q3,7795,480.4,A,0.25,,39.02,400,970
6104,12/31/2003,2003,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2003Q4,2003Q4,8237,481.5,A,0.25,,43.11,400,970
6104,3/31/2004,2004,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2004Q1,2004Q1,8247,485.3,A,0.25,,42.26,400,970
6104,6/30/2004,2004,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2004Q2,2004Q2,8267,486.057,A,0.25,,44.7,400,970
6104,9/30/2004,2004,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2004Q3,2004Q3,7853,486.459,A,0.25,,40.41,400,970
6104,12/31/2004,2004,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2004Q4,2004Q4,8254,487.479,A,0.25,,42,400,970
6104,3/31/2005,2005,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2005Q1,2005Q1,8250,490.427,A,0.25,,36.79,400,970
6104,6/30/2005,2005,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2005Q2,2005Q2,8096,490.357,A,0.25,,30.21,400,970
6104,9/30/2005,2005,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2005Q3,2005Q3,8867,490.4,A,0.25,,29.8,400,970
6104,12/31/2005,2005,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2005Q4,2005Q4,8351,490.4,A,0.25,,33.61,400,970
6104,3/31/2006,2006,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2006Q1,2006Q1,7048,492.6,A,0.25,17029.182,34.57,400,970
6104,6/30/2006,2006,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2006Q2,2006Q2,7101,493.1,A,0.25,15927.13,32.3,400,970
6104,9/30/2006,2006,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2006Q3,2006Q3,5874,454.8,A,0.25,15749.724,34.63,400,970
6104,12/31/2006,2006,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2006Q4,2006Q4,7963,453.5,A,0.25,15464.35,34.1,400,970
6104,3/31/2007,2007,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2007Q1,2007Q1,7925,444.9,A,0.25,16194.36,36.4,400,970
6104,6/30/2007,2007,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2007Q2,2007Q2,7604,428.3,A,0.25,16725.115,39.05,400,970
6104,9/30/2007,2007,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2007Q3,2007Q3,7956,428.2,A,0.25,15359.534,35.87,400,970
6104,12/31/2007,2007,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2007Q4,2007Q4,8672,425.12,A,0.25,13765.3856,32.38,400,970
6104,3/31/2008,2008,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2008Q1,2008Q1,8999,427.7,A,0.25,11633.44,27.2,400,970
6104,6/30/2008,2008,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2008Q2,2008Q2,9503,427.6,A,0.25,9963.08,23.3,400,970
6104,9/30/2008,2008,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2008Q3,2008Q3,8765,427.6,A,0.25,11194.568,26.18,400,970
6104,12/31/2008,2008,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2008Q4,2008Q4,4169,427.498,A,0.25,5044.4764,11.8,400,970
6104,3/31/2009,2009,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2009Q1,2009Q1,4144,431.8,A,0.25,3039.872,7.04,400,970
6104,6/30/2009,2009,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2009Q2,2009Q2,4843,432.5,A,0.025,6543.725,15.13,400,970
6104,9/30/2009,2009,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2009Q3,2009Q3,5645,433,A,0.025,9625.59,22.23,400,970
6104,12/31/2009,2009,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2009Q4,2009Q4,6023,433.16,A,0.025,11600.0248,26.78,400,970
6104,3/31/2010,2010,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2010Q1,2010Q1,5819,436.4,A,0.025,10739.804,24.61,400,970
6104,6/30/2010,2010,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2010Q2,2010Q2,5693,436.8,A,0.125,9884.784,22.63,400,970
6104,9/30/2010,2010,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2010Q3,2010Q3,6388,437.3,A,0.125,9511.275,21.75,400,970
6104,12/31/2010,2010,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2010Q4,2010Q4,6834,437.637,A,0.125,11921.2319,27.24,400,970
6104,3/31/2011,2011,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2011Q1,2011Q1,7320,437.3,A,0.1875,13197.714,30.18,400,970
6104,6/30/2011,2011,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2011Q2,2011Q2,7706,437.1,A,0.2625,13034.322,29.82,400,970
6104,9/30/2011,2011,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2011Q3,2011Q3,7402,437.1,A,0.2625,10162.575,23.25,400,970
6104,12/31/2011,2011,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2011Q4,2011Q4,6620,436.951,A,0.2625,12933.7496,29.6,400,970
6104,3/31/2012,2012,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2012Q1,2012Q1,7061,437.3,A,0.2625,15349.23,35.1,400,970
6104,6/30/2012,2012,2,INDL,C,D,STD,IP,INTL PAPER CO,USD,2012Q2,2012Q2,6675,437.4,A,0.2625,12645.234,28.91,400,970
6104,9/30/2012,2012,3,INDL,C,D,STD,IP,INTL PAPER CO,USD,2012Q3,2012Q3,7006,438.6,A,0.2625,15929.952,36.32,400,970
6104,12/31/2012,2012,4,INDL,C,D,STD,IP,INTL PAPER CO,USD,2012Q4,2012Q4,6304,439.881,A,0.3,17524.859,39.84,400,970
6104,3/31/2013,2013,1,INDL,C,D,STD,IP,INTL PAPER CO,USD,2013Q1,2013Q1,6778,443.989,A,0.3,20681.0076,46.58,400,970
8446,4/30/2000,2000,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2000Q1,2000Q1,6604,261,A,0.2875,,13.875,430,976
8446,7/31/2000,2000,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2000Q2,2000Q2,6533,261,A,0.2875,,16.125,430,976
8446,10/31/2000,2000,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2000Q3,2000Q3,6467,262,A,0.2875,,11.75,430,976
8446,1/31/2001,2000,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2000Q4,2000Q4,5860,263,A,0.125,,13.97,430,976
8446,4/30/2001,2001,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2001Q1,2001Q1,5827,263,A,0.125,,20.26,430,976
8446,7/31/2001,2001,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2001Q2,2001Q2,5708,263,A,0.125,,28.44,430,976
8446,10/31/2001,2001,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2001Q3,2001Q3,5692,263,A,0.125,,21.72,430,976
8446,1/31/2002,2001,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2001Q4,2001Q4,5766,264,A,0.125,,24.87,430,976
8446,4/30/2002,2002,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2002Q1,2002Q1,5892,267,A,0.125,,21.74,430,976
8446,7/31/2002,2002,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2002Q2,2002Q2,5818,268,A,0.125,,17.6,430,976
8446,10/31/2002,2002,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2002Q3,2002Q3,5879,268,A,0.125,,19.05,430,976
8446,1/31/2003,2002,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2002Q4,2002Q4,6037,269,A,0.125,,19.39,430,976
8446,4/30/2003,2003,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2003Q1,2003Q1,6137,271,A,0.125,,17.06,430,976
8446,7/31/2003,2003,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2003Q2,2003Q2,6125,272,A,0.125,,18.58,430,976
8446,10/31/2003,2003,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2003Q3,2003Q3,6193,273,A,0.125,,23.65,430,976
8446,1/31/2004,2003,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2003Q4,2003Q4,5121,274,A,0.125,,26.18,430,976
8446,4/30/2004,2004,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2004Q1,2004Q1,5301,282,A,0.125,,33.86,430,976
8446,7/31/2004,2004,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2004Q2,2004Q2,5311,284,A,0.125,,40,430,976
8446,10/31/2004,2004,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2004Q3,2004Q3,4743,267,A,0.125,,34.59,430,976
8446,1/31/2005,2004,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2004Q4,2004Q4,4856,271,A,0.125,,42.72,430,976
8446,4/30/2005,2005,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2005Q1,2005Q1,4762,267,A,0.125,,47.41,430,976
8446,7/31/2005,2005,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2005Q2,2005Q2,4394,256,A,0.125,,56.14,430,976
8446,10/31/2005,2005,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2005Q3,2005Q3,3423,232,A,0.125,,51.2,430,976
8446,1/31/2006,2005,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2005Q4,2005Q4,4007,233,A,0.125,,55.8,430,976
8446,4/30/2006,2006,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2006Q1,2006Q1,4249,235,A,0.125,15383.1,65.46,430,976
8446,7/31/2006,2006,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2006Q2,2006Q2,3905,227,A,0.18,14291.92,62.96,430,976
8446,10/31/2006,2006,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2006Q3,2006Q3,4000,224.7,A,0.18,16904.181,75.23,430,976
8446,1/31/2007,2006,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2006Q4,2006Q4,4288,226,A,0.18,18360.24,81.24,430,976
8446,4/30/2007,2007,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2007Q1,2007Q1,4522,226.2,A,0.18,17890.158,79.09,430,976
8446,7/31/2007,2007,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2007Q2,2007Q2,4242,221.6,A,0.2,15077.664,68.04,430,976
8446,10/31/2007,2007,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2007Q3,2007Q3,4491,221.7,A,0.2,12468.408,56.24,430,976
8446,1/31/2008,2007,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2007Q4,2007Q4,5312,222,A,0.2,10511.7,47.35,430,976
8446,4/30/2008,2008,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2008Q1,2008Q1,5093,222,A,0.2,9435,42.5,430,976
8446,7/31/2008,2008,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2008Q2,2008Q2,5151,222.1,A,0.2,6847.343,30.83,430,976
8446,10/31/2008,2008,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2008Q3,2008Q3,5197,222.1,A,0.2,5312.632,23.92,430,976
8446,1/31/2009,2008,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2008Q4,2008Q4,4155,222,A,0.2,3718.5,16.75,430,976
8446,4/30/2009,2009,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2009Q1,2009Q1,4196,222.4,A,0.2,6825.456,30.69,430,976
8446,7/31/2009,2009,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2009Q2,2009Q2,4536,235.8,A,0.2,7109.37,30.15,430,976
8446,10/31/2009,2009,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2009Q3,2009Q3,4588,236,A,0.2,7818.68,33.13,430,976
8446,1/31/2010,2009,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2009Q4,2009Q4,4778,236,A,0.2,5859.88,24.83,430,976
8446,4/30/2010,2010,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2010Q1,2010Q1,4870,236.3,A,0.2,6892.871,29.17,430,976
8446,7/31/2010,2010,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2010Q2,2010Q2,4886,236,A,0.2,5812.68,24.63,430,976
8446,10/31/2010,2010,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2010Q3,2010Q3,4941,236.5,A,0.2,7374.07,31.18,430,976
8446,1/31/2011,2010,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2010Q4,2010Q4,5460,236.7,A,0.2,7590.969,32.07,430,976
8446,4/30/2011,2011,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2011Q1,2011Q1,4751,216.1,A,0.2,8309.045,38.45,430,976
8446,7/31/2011,2011,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2011Q2,2011Q2,4703,213.3,A,0.2,6561.108,30.76,430,976
8446,10/31/2011,2011,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2011Q3,2011Q3,4522,213,A,0.2,6833.04,32.08,430,976
8446,1/31/2012,2011,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2011Q4,2011Q4,4010,215.9,A,0.2,8970.645,41.55,430,976
8446,4/30/2012,2012,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2012Q1,2012Q1,3936,218.4,A,0.2,7875.504,36.06,430,976
8446,7/31/2012,2012,2,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2012Q2,2012Q2,3671,218.8,A,0.2,4925.188,22.51,430,976
8446,10/31/2012,2012,3,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2012Q3,2012Q3,3502,219.2,A,0,5262.992,24.01,430,976
8446,1/31/2013,2012,4,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2012Q4,2012Q4,3171,219.3,A,0,4458.369,20.33,430,976
8446,4/30/2013,2013,1,INDL,C,D,STD,JCP,PENNEY (J C) CO,USD,2013Q1,2013Q1,2866,219.9,A,0,3610.758,16.42,430,976
6375,3/31/2000,2000,1,INDL,C,D,STD,K,KELLOGG CO,USD,2000Q1,2000Q1,855.7,405.6,A,0.245,,25.75,250,978
6375,6/30/2000,2000,2,INDL,C,D,STD,K,KELLOGG CO,USD,2000Q2,2000Q2,864.9,405.6,A,0.245,,29.75,250,978
6375,9/30/2000,2000,3,INDL,C,D,STD,K,KELLOGG CO,USD,2000Q3,2000Q3,908.6,405.6,A,0.2525,,24.1875,250,978
6375,12/31/2000,2000,4,INDL,C,D,STD,K,KELLOGG CO,USD,2000Q4,2000Q4,897.5,405.638,A,0.2525,,26.25,250,978
6375,3/31/2001,2001,1,INDL,C,D,STD,K,KELLOGG CO,USD,2001Q1,2001Q1,781.7,405.9,A,0.2525,,27.03,250,978
6375,6/30/2001,2001,2,INDL,C,D,STD,K,KELLOGG CO,USD,2001Q2,2001Q2,799.2,406,A,0.2525,,29,250,978
6375,9/30/2001,2001,3,INDL,C,D,STD,K,KELLOGG CO,USD,2001Q3,2001Q3,872,406.5,A,0.2525,,30,250,978
6375,12/31/2001,2001,4,INDL,C,D,STD,K,KELLOGG CO,USD,2001Q4,2001Q4,871.5,406.611,A,0.2525,,30.1,250,978
6375,3/31/2002,2002,1,INDL,C,D,STD,K,KELLOGG CO,USD,2002Q1,2002Q1,942.3,408.3,A,0.2525,,33.57,250,978
6375,6/30/2002,2002,2,INDL,C,D,STD,K,KELLOGG CO,USD,2002Q2,2002Q2,1065.3,410.1,A,0.2525,,35.86,250,978
6375,9/30/2002,2002,3,INDL,C,D,STD,K,KELLOGG CO,USD,2002Q3,2002Q3,1094.2,407.8,A,0.2525,,33.25,250,978
6375,12/31/2002,2002,4,INDL,C,D,STD,K,KELLOGG CO,USD,2002Q4,2002Q4,895.1,407.852,A,0.2525,,34.27,250,978
6375,3/31/2003,2003,1,INDL,C,D,STD,K,KELLOGG CO,USD,2003Q1,2003Q1,909,406.3,A,0.2525,,30.65,250,978
6375,6/30/2003,2003,2,INDL,C,D,STD,K,KELLOGG CO,USD,2003Q2,2003Q2,1082.3,408,A,0.2525,,34.37,250,978
6375,9/30/2003,2003,3,INDL,C,D,STD,K,KELLOGG CO,USD,2003Q3,2003Q3,1217.7,408.2,A,0.2525,,33.35,250,978
6375,12/31/2003,2003,4,INDL,C,D,STD,K,KELLOGG CO,USD,2003Q4,2003Q4,1443.2,409.7,A,0.2525,,38.08,250,978
6375,3/31/2004,2004,1,INDL,C,D,STD,K,KELLOGG CO,USD,2004Q1,2004Q1,1572,411,A,0.2525,,39.24,250,978
6375,6/30/2004,2004,2,INDL,C,D,STD,K,KELLOGG CO,USD,2004Q2,2004Q2,1734.2,412.8,A,0.2525,,41.85,250,978
6375,9/30/2004,2004,3,INDL,C,D,STD,K,KELLOGG CO,USD,2004Q3,2004Q3,1871.3,412.6,A,0.2525,,42.66,250,978
6375,12/31/2004,2004,4,INDL,C,D,STD,K,KELLOGG CO,USD,2004Q4,2004Q4,2257.2,413.022,A,0.2525,,44.66,250,978
6375,3/31/2005,2005,1,INDL,C,D,STD,K,KELLOGG CO,USD,2005Q1,2005Q1,2290.6,411.2,A,0.2525,,43.27,250,978
6375,6/30/2005,2005,2,INDL,C,D,STD,K,KELLOGG CO,USD,2005Q2,2005Q2,2477.4,413,A,0.2525,,44.44,250,978
6375,9/30/2005,2005,3,INDL,C,D,STD,K,KELLOGG CO,USD,2005Q3,2005Q3,2660.2,413.9,A,0.2775,,46.13,250,978
6375,12/31/2005,2005,4,INDL,C,D,STD,K,KELLOGG CO,USD,2005Q4,2005Q4,2283.7,405.33,A,0.2775,,43.22,250,978
6375,3/31/2006,2006,1,INDL,C,D,STD,K,KELLOGG CO,USD,2006Q1,2006Q1,1922.7,393.1,A,0.2775,17312.124,44.04,250,978
6375,6/30/2006,2006,2,INDL,C,D,STD,K,KELLOGG CO,USD,2006Q2,2006Q2,2169,395.7,A,0.2775,19163.751,48.43,250,978
6375,9/30/2006,2006,3,INDL,C,D,STD,K,KELLOGG CO,USD,2006Q3,2006Q3,2466.7,398.2,A,0.291,19718.864,49.52,250,978
6375,12/31/2006,2006,4,INDL,C,D,STD,K,KELLOGG CO,USD,2006Q4,2006Q4,2069,397.697,A,0.291,19908.7118,50.06,250,978
6375,3/31/2007,2007,1,INDL,C,D,STD,K,KELLOGG CO,USD,2007Q1,2007Q1,2275,397,A,0.291,20417.71,51.43,250,978
6375,6/30/2007,2007,2,INDL,C,D,STD,K,KELLOGG CO,USD,2007Q2,2007Q2,2401,396,A,0.291,20508.84,51.79,250,978
6375,9/30/2007,2007,3,INDL,C,D,STD,K,KELLOGG CO,USD,2007Q3,2007Q3,2507,394,A,0.31,22064,56,250,978
6375,12/31/2007,2007,4,INDL,C,D,STD,K,KELLOGG CO,USD,2007Q4,2007Q4,2526,390.051,A,0.31,20450.3739,52.43,250,978
6375,3/31/2008,2008,1,INDL,C,D,STD,K,KELLOGG CO,USD,2008Q1,2008Q1,2234,379,A,0.31,19920.24,52.56,250,978
6375,6/30/2008,2008,2,INDL,C,D,STD,K,KELLOGG CO,USD,2008Q2,2008Q2,2504,379,A,0.31,18199.58,48.02,250,978
6375,9/30/2008,2008,3,INDL,C,D,STD,K,KELLOGG CO,USD,2008Q3,2008Q3,2619,381,A,0.34,21374.1,56.1,250,978
6375,12/31/2008,2008,4,INDL,C,D,STD,K,KELLOGG CO,USD,2008Q4,2008Q4,1448,381.861,A,0.34,16744.6049,43.85,250,978
6375,3/31/2009,2009,1,INDL,C,D,STD,K,KELLOGG CO,USD,2009Q1,2009Q1,1620,382,A,0.34,13992.66,36.63,250,978
6375,6/30/2009,2009,2,INDL,C,D,STD,K,KELLOGG CO,USD,2009Q2,2009Q2,1968,383,A,0.34,17836.31,46.57,250,978
6375,9/30/2009,2009,3,INDL,C,D,STD,K,KELLOGG CO,USD,2009Q3,2009Q3,2027,379,A,0.375,18658.17,49.23,250,978
6375,12/31/2009,2009,4,INDL,C,D,STD,K,KELLOGG CO,USD,2009Q4,2009Q4,2272,381.38,A,0.375,20289.416,53.2,250,978
6375,3/31/2010,2010,1,INDL,C,D,STD,K,KELLOGG CO,USD,2010Q1,2010Q1,2439,380,A,0.375,20303.4,53.43,250,978
6375,6/30/2010,2010,2,INDL,C,D,STD,K,KELLOGG CO,USD,2010Q2,2010Q2,2383,378,A,0.375,19013.4,50.3,250,978
6375,9/30/2010,2010,3,INDL,C,D,STD,K,KELLOGG CO,USD,2010Q3,2010Q3,2218,368,A,0.405,18587.68,50.51,250,978
6375,12/31/2010,2010,4,INDL,C,D,STD,K,KELLOGG CO,USD,2010Q4,2010Q4,2158,365.604,A,0.405,18675.0523,51.08,250,978
6375,3/31/2011,2011,1,INDL,C,D,STD,K,KELLOGG CO,USD,2011Q1,2011Q1,2309,362,A,0.405,19540.76,53.98,250,978
6375,6/30/2011,2011,2,INDL,C,D,STD,K,KELLOGG CO,USD,2011Q2,2011Q2,2474,361,A,0.405,19970.52,55.32,250,978
6375,9/30/2011,2011,3,INDL,C,D,STD,K,KELLOGG CO,USD,2011Q3,2011Q3,2283,359,A,0.43,19095.21,53.19,250,978
6375,12/31/2011,2011,4,INDL,C,D,STD,K,KELLOGG CO,USD,2011Q4,2011Q4,1760,357.302,A,0.43,18068.7621,50.57,250,978
6375,3/31/2012,2012,1,INDL,C,D,STD,K,KELLOGG CO,USD,2012Q1,2012Q1,2062,358,A,0.43,19199.54,53.63,250,978
6375,6/30/2012,2012,2,INDL,C,D,STD,K,KELLOGG CO,USD,2012Q2,2012Q2,2151,358,A,0.43,17660.14,49.33,250,978
6375,9/30/2012,2012,3,INDL,C,D,STD,K,KELLOGG CO,USD,2012Q3,2012Q3,2436,358,A,0.44,18494.28,51.66,250,978
6375,12/31/2012,2012,4,INDL,C,D,STD,K,KELLOGG CO,USD,2012Q4,2012Q4,2419,361.266,A,0.44,20176.7061,55.85,250,978
6375,3/31/2013,2013,1,INDL,C,D,STD,K,KELLOGG CO,USD,2013Q1,2013Q1,2781,366,A,0.44,23581.38,64.43,250,978
6435,3/31/2000,2000,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2000Q1,2000Q1,5743.2,544.1,A,0.26,,56.0625,320,978
6435,6/30/2000,2000,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2000Q2,2000Q2,5619.5,538.7,A,0.27,,57.375,320,978
6435,9/30/2000,2000,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2000Q3,2000Q3,5507.4,533.6,A,0.27,,55.8125,320,978
6435,12/31/2000,2000,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2000Q4,2000Q4,5767.3,533.364,A,0.27,,70.69,320,978
6435,3/31/2001,2001,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2001Q1,2001Q1,5862.7,532.9,A,0.27,,67.83,320,978
6435,6/30/2001,2001,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2001Q2,2001Q2,5896.6,530.4,A,0.28,,55.9,320,978
6435,9/30/2001,2001,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2001Q3,2001Q3,5935.9,526.2,A,0.28,,62,320,978
6435,12/31/2001,2001,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2001Q4,2001Q4,5646.9,521.01,A,0.28,,59.8,320,978
6435,3/31/2002,2002,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2002Q1,2002Q1,5737.4,519.1,A,0.28,,64.65,320,978
6435,6/30/2002,2002,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2002Q2,2002Q2,5990.6,517.2,A,0.3,,62,320,978
6435,9/30/2002,2002,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2002Q3,2002Q3,6013.5,515,A,0.3,,56.64,320,978
6435,12/31/2002,2002,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2002Q4,2002Q4,5650.3,510.8,A,0.3,,47.47,320,978
